property_id,area_name,latitude,longitude,plot_size_sqft,bhk,property_age_years,floor_number,furnishing_status,rera_registered,listed_price,actual_fair_value,zone_type,has_parking,has_garden,dist_railway_station_km,dist_airport_km,dist_city_center_km,dist_db_mall_km,dist_aiims_km,dist_manit_km,dist_upper_lake_km,dist_lower_lake_km,zone_price_index,furnishing_semi,furnishing_fully
710,Govindpura,23.269974,77.476888,1642,2,10,6,fully-furnished,0,14511861.98,13902930.49,residential,True,True,6.71,14.4,6.67,5.24,8.33,8.92,7.7,12.04,3.86,0,1
711,Raisen Road,23.186677,77.439956,1846,3,5,15,semi-furnished,0,17034828.78,17738004.86,premium_residential,True,False,9.52,15.32,8.58,6.14,6.2,4.25,7.81,9.11,3.86,1,0
712,MP Nagar,23.229132,77.442089,1135,3,10,18,semi-furnished,0,12802753.04,12402463.51,commercial,False,False,5.38,12.51,4.55,1.57,3.72,3.37,4.41,7.77,7.37,1,0
713,DB City Road,23.232269,77.435773,1959,2,6,13,fully-furnished,0,13713354.78,14404426.99,commercial,True,False,4.73,11.78,3.87,1.08,3.05,3.01,3.68,7.11,3.86,0,1
714,Hoshangabad Road,23.214093,77.466519,2692,5,6,23,unfurnished,1,32870654.85,24464537.9,commercial,True,False,8.26,15.51,7.5,4.42,6.54,5.52,7.41,10.47,5.96,0,0
715,Misrod,23.174611,77.515953,1309,3,16,9,semi-furnished,0,7673202.84,5639354.9,residential,True,False,14.93,22.14,14.18,11.11,12.98,11.51,14.06,16.62,3.86,1,0
716,Bittan Market,23.2567,77.4234,2390,3,16,16,semi-furnished,0,15154441.25,14799553.33,commercial,True,False,1.8,9.44,1.16,2.05,3.17,4.68,2.05,6.41,3.86,1,0
717,Bittan Market,23.258682,77.433243,2026,2,17,18,fully-furnished,1,19995658.34,20398771.51,commercial,False,False,2.49,10.31,2.12,1.86,3.98,5.22,3.07,7.42,3.86,0,1
718,DB City Road,23.228357,77.435513,3288,3,5,5,semi-furnished,1,29681101.56,29320074.92,commercial,False,True,5.09,11.99,4.21,1.51,3.06,2.74,3.9,7.1,3.86,1,0
719,Hoshangabad Road,23.21153,77.460486,3213,3,6,18,unfurnished,1,30054218.44,29922748.62,commercial,True,True,8.07,15.15,7.26,4.23,6.06,4.92,7.06,9.93,5.96,0,0
720,Nehru Nagar,23.24977,77.454106,2273,2,5,1,semi-furnished,0,12243937.58,12510240.77,residential,True,True,4.85,12.65,4.39,2.08,5.26,5.69,5.03,9.18,3.86,1,0
721,Arera Colony,23.228877,77.440488,1712,3,4,22,fully-furnished,1,25737156.1,26386200.84,premium_residential,True,True,5.31,12.39,4.47,1.54,3.56,3.21,4.28,7.61,10.0,0,1
722,DB City Road,23.220157,77.435594,1085,3,1,6,fully-furnished,1,13202468.37,12666200.85,commercial,True,False,5.9,12.51,4.99,2.42,3.35,2.41,4.5,7.23,3.86,0,1
723,Katara Hills,23.195275,77.458624,1358,2,14,2,semi-furnished,0,7945926.59,8115753.72,residential,False,True,9.45,16.07,8.57,5.69,6.82,5.22,8.13,10.33,3.86,1,0
724,Bittan Market,23.2567,77.4234,2991,3,17,12,fully-furnished,1,24278644.93,24727185.26,commercial,True,False,1.8,9.44,1.16,2.05,3.17,4.68,2.05,6.41,3.86,0,1
725,Danish Kunj,23.217734,77.4532,1518,3,13,21,semi-furnished,0,22300592.41,16033340.2,commercial,True,True,7.07,14.15,6.25,3.24,5.12,4.16,6.05,9.05,3.86,1,0
726,Bairagarh,23.270587,77.337047,2165,4,15,0,semi-furnished,0,7959412.75,8318481.35,budget,True,False,7.6,1.87,7.82,10.57,8.19,9.84,7.34,5.14,0.7,1,0
727,Shamla Hills,23.238993,77.421822,1044,4,11,4,unfurnished,1,11184485.62,11382170.88,premium_residential,True,False,3.44,10.17,2.5,1.45,1.75,2.76,2.07,5.72,3.86,0,0
728,Bawadia Kalan,23.212144,77.443524,1230,2,8,25,unfurnished,1,11130654.2,11702737.13,premium_residential,False,False,7.06,13.7,6.16,3.4,4.48,3.19,5.71,8.23,3.86,0,0
729,Jahangirabad,23.255876,77.395822,3063,2,7,3,unfurnished,0,10830109.1,10849536.8,budget,True,False,2.11,6.93,1.77,4.35,2.74,4.78,1.18,3.95,3.86,0,0
730,Katara Hills,23.185202,77.451042,2860,2,19,0,semi-furnished,1,14191011.16,14668167.18,residential,True,False,10.08,16.24,9.16,6.49,7.02,5.18,8.53,10.16,3.86,1,0
731,Ayodhya Bypass,23.262407,77.467629,1001,3,15,1,semi-furnished,0,3492744.94,3422570.44,developing,True,False,5.8,13.61,5.64,3.98,7.1,7.65,6.57,10.87,0.0,1,0
732,Nehru Nagar,23.236244,77.44751,1904,3,5,3,semi-furnished,0,10013415.64,10308301.32,residential,True,False,5.15,12.62,4.43,1.38,4.26,4.24,4.59,8.32,3.86,1,0
733,DB City Road,23.233159,77.445027,2355,4,9,13,semi-furnished,1,30332386.27,29172816.74,commercial,True,True,5.22,12.55,4.45,1.37,3.99,3.85,4.47,8.06,3.86,1,0
734,Shahpura,23.195589,77.434633,2396,2,7,2,semi-furnished,1,18937034.45,19732343.82,residential,True,True,8.42,14.23,7.47,5.14,5.08,3.16,6.69,8.12,4.74,1,0
735,Ayodhya Bypass,23.278845,77.460436,3342,5,1,2,unfurnished,0,14095913.3,14450515.47,developing,True,True,5.16,12.62,5.33,4.81,7.54,8.55,6.54,10.89,0.0,0,0
736,Katara Hills,23.195009,77.444318,2964,2,19,2,unfurnished,0,12547499.49,12538466.86,residential,True,True,8.81,14.99,7.89,5.28,5.75,3.97,7.24,9.02,3.86,0,0
737,Hoshangabad Road,23.224095,77.474337,1940,5,20,14,fully-furnished,1,12778207.56,13396558.33,commercial,True,False,8.11,15.67,7.46,4.43,7.06,6.39,7.63,11.1,5.96,0,1
738,Bittan Market,23.256127,77.430773,2450,3,19,17,fully-furnished,0,25585489.1,24702789.69,commercial,True,False,2.42,10.17,1.91,1.64,3.6,4.86,2.74,7.08,3.86,0,1
739,Katara Hills,23.198172,77.446812,2538,2,3,9,unfurnished,1,16045666.5,16821675.7,residential,False,False,8.59,14.94,7.68,4.99,5.69,4.0,7.11,9.09,3.86,0,0
740,Nehru Nagar,23.244115,77.45922,2129,1,15,5,semi-furnished,0,11302589.38,11410876.16,residential,False,False,5.6,13.36,5.08,2.43,5.58,5.72,5.58,9.59,3.86,1,0
741,Indrapuri,23.257043,77.462891,1404,3,5,5,unfurnished,1,6477720.76,6710656.29,residential,True,False,5.43,13.28,5.16,3.25,6.4,6.9,5.98,10.24,2.46,0,0
742,Bairagarh,23.270617,77.348107,2926,3,19,2,unfurnished,0,9686964.22,9955769.55,budget,True,False,6.47,2.17,6.7,9.5,7.24,8.98,6.28,4.57,0.7,0,0
743,Katara Hills,23.190972,77.457338,2104,4,17,0,unfurnished,0,11319888.1,11903049.86,residential,True,False,9.79,16.28,8.9,6.07,7.02,5.33,8.4,10.41,3.86,0,0
744,Kolar Road,23.179603,77.407995,1346,4,0,7,unfurnished,1,7973668.2,8027387.31,budget,True,False,9.85,13.96,8.91,7.47,5.92,4.01,7.74,7.28,1.23,0,0
745,Danish Kunj,23.208922,77.453029,2371,1,9,24,fully-furnished,0,23055357.52,21995851.44,commercial,True,True,7.86,14.69,7.0,4.07,5.5,4.2,6.65,9.27,3.86,0,1
746,Anand Nagar,23.265017,77.449799,2464,3,9,4,unfurnished,0,9542523.0,9152482.34,budget,True,False,3.96,11.77,3.85,2.93,5.72,6.67,4.9,9.26,3.86,0,0
747,Jahangirabad,23.246192,77.399014,1333,3,16,2,fully-furnished,0,6004392.9,5949543.95,budget,True,False,2.77,7.79,2.06,3.77,1.63,3.66,0.71,3.66,3.86,0,1
748,Govindpura,23.264938,77.474898,2119,4,4,5,unfurnished,1,13604676.03,13266278.91,residential,False,True,6.52,14.29,6.4,4.76,7.89,8.4,7.36,11.67,3.86,0,0
749,Piplani,23.212873,77.486344,1010,4,16,0,fully-furnished,0,4285738.5,4280307.61,budget,True,True,9.85,17.34,9.17,6.11,8.52,7.55,9.26,12.49,3.86,0,1
750,Jahangirabad,23.251619,77.393069,2994,3,0,5,semi-furnished,0,15017147.67,15394897.08,budget,True,False,2.64,6.95,2.2,4.48,2.45,4.46,1.25,3.44,3.86,1,0
751,Anand Nagar,23.26478,77.451669,3411,2,8,0,unfurnished,0,11403151.77,10872359.39,budget,True,False,4.15,11.96,4.03,3.01,5.85,6.76,5.07,9.42,3.86,0,0
752,Shahpura,23.197687,77.427346,2759,2,16,7,fully-furnished,1,22397123.36,17163694.97,residential,False,True,8.01,13.55,7.05,4.98,4.48,2.49,6.17,7.37,4.74,0,1
753,Ayodhya Bypass,23.268116,77.463589,2100,4,18,6,unfurnished,0,7339500.52,5578858.12,developing,False,False,5.35,13.09,5.3,4.07,7.06,7.81,6.34,10.69,0.0,0,0
754,Misrod,23.165432,77.514661,2806,3,20,3,semi-furnished,0,11818524.28,12388373.18,residential,False,False,15.56,22.63,14.78,11.72,13.41,11.83,14.58,16.93,3.86,1,0
755,Indrapuri,23.242628,77.466133,807,1,18,7,fully-furnished,0,3971808.62,3959008.9,residential,False,True,6.3,14.08,5.8,3.13,6.25,6.24,6.3,10.27,2.46,0,1
756,Shahpura,23.206655,77.429289,1705,4,2,7,fully-furnished,1,16100225.23,16198545.1,residential,True,False,7.09,12.98,6.14,3.97,3.77,1.97,5.35,7.07,4.74,0,1
757,Raisen Road,23.194731,77.439665,1883,1,10,11,semi-furnished,0,16071024.02,15788600.33,premium_residential,False,False,8.67,14.67,7.73,5.25,5.46,3.61,7.02,8.62,3.86,1,0
758,DB City Road,23.227447,77.43784,2937,3,9,4,semi-furnished,1,27381774.06,28382681.47,commercial,False,True,5.3,12.24,4.43,1.63,3.32,2.9,4.15,7.35,3.86,1,0
759,Hoshangabad Road,23.212535,77.474548,3238,4,15,11,fully-furnished,1,36620912.92,37274139.95,commercial,True,True,8.96,16.31,8.23,5.15,7.37,6.35,8.21,11.31,5.96,0,1
760,Govindpura,23.258038,77.47887,885,3,16,0,fully-furnished,0,5441056.98,5337788.44,residential,True,False,7.01,14.84,6.78,4.77,7.96,8.25,7.62,11.85,3.86,0,1
761,Shahpura,23.200562,77.426346,1066,5,8,8,fully-furnished,0,8904809.25,8781784.88,residential,True,False,7.68,13.25,6.72,4.69,4.15,2.18,5.83,7.11,4.74,0,1
762,Govindpura,23.264833,77.470158,1703,2,5,6,unfurnished,0,8947287.32,8670288.33,residential,True,False,6.04,13.81,5.91,4.35,7.45,8.03,6.88,11.2,3.86,0,0
763,Arera Colony,23.236407,77.440633,830,3,15,1,semi-furnished,0,9981601.98,7433743.71,premium_residential,False,True,4.65,11.98,3.87,0.81,3.56,3.68,3.92,7.62,10.0,1,0
764,Bawadia Kalan,23.200213,77.449229,1401,3,7,20,unfurnished,0,14493225.65,14791450.11,premium_residential,True,True,8.5,14.98,7.6,4.83,5.72,4.12,7.08,9.23,3.86,0,0
765,Arera Colony,23.223512,77.435155,1106,3,10,0,fully-furnished,0,12416839.33,12647823.59,premium_residential,True,False,5.55,12.26,4.64,2.05,3.16,2.47,4.21,7.12,10.0,0,1
766,Ayodhya Bypass,23.269123,77.466322,2277,3,10,8,unfurnished,0,8196274.16,6127214.56,developing,False,False,5.63,13.35,5.59,4.35,7.36,8.08,6.64,10.99,0.0,0,0
767,Bittan Market,23.250789,77.432054,838,2,15,4,semi-furnished,1,7717766.78,7905535.54,commercial,True,True,2.89,10.5,2.23,1.04,3.32,4.38,2.77,7.01,3.86,1,0
768,Piplani,23.212785,77.499052,1500,4,6,4,unfurnished,0,6381784.36,6562962.54,budget,True,True,10.9,18.5,10.27,7.26,9.78,8.85,10.45,13.77,3.86,0,0
769,Jahangirabad,23.243147,77.391424,2760,3,1,3,unfurnished,1,18019224.66,13746570.21,budget,True,True,3.47,7.39,2.85,4.52,1.87,3.74,1.55,2.81,3.86,0,0
770,MP Nagar,23.232497,77.443332,1160,4,16,16,fully-furnished,0,14682086.76,10729009.81,commercial,True,True,5.16,12.43,4.37,1.32,3.82,3.66,4.35,7.88,7.37,0,1
771,Hoshangabad Road,23.224504,77.463575,1750,2,16,20,unfurnished,0,11662813.7,11885480.68,commercial,False,True,7.24,14.68,6.53,3.46,5.97,5.31,6.6,10.0,5.96,0,0
772,Jahangirabad,23.259484,77.39927,2329,4,11,2,fully-furnished,0,10958155.16,11323553.49,budget,True,False,1.58,7.05,1.36,4.19,3.01,5.05,1.26,4.48,3.86,0,1
773,MP Nagar,23.231055,77.424387,2527,3,7,19,fully-furnished,1,36349350.51,27553306.94,commercial,True,True,4.36,10.88,3.41,1.67,1.89,2.09,2.84,5.95,7.37,0,1
774,Bawadia Kalan,23.203782,77.45578,1984,3,0,23,semi-furnished,1,24299763.52,23325851.54,premium_residential,True,False,8.49,15.26,7.63,4.71,6.04,4.61,7.25,9.71,3.86,1,0
775,Bairagarh,23.2615,77.3421,2038,4,2,8,fully-furnished,1,14343265.04,13804923.14,budget,True,False,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,0,1
776,Hoshangabad Road,23.213573,77.459693,2925,1,16,15,semi-furnished,1,28802681.39,28065854.17,commercial,True,False,7.84,14.95,7.04,4.0,5.9,4.83,6.86,9.8,5.96,1,0
777,Arera Colony,23.240138,77.433202,2721,1,7,0,semi-furnished,1,27585556.6,26736671.93,premium_residential,True,False,3.86,11.12,3.04,0.32,2.89,3.44,3.06,6.89,10.0,1,0
778,Misrod,23.166325,77.508946,2709,4,18,4,semi-furnished,0,13492061.1,13152626.65,residential,True,False,15.1,22.1,14.31,11.25,12.87,11.27,14.07,16.36,3.86,1,0
779,Misrod,23.175035,77.505786,2879,2,8,0,semi-furnished,1,13377866.44,13600411.73,residential,True,False,14.17,21.26,13.39,10.33,12.06,10.54,13.2,15.65,3.86,1,0
780,Bairagarh,23.2615,77.3421,1107,2,12,5,fully-furnished,0,4647346.09,4719250.91,budget,False,False,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,0,1
781,Piplani,23.206872,77.486615,2356,2,10,7,unfurnished,1,8830069.07,8724330.06,budget,True,False,10.3,17.69,9.58,6.51,8.74,7.64,9.59,12.65,3.86,0,0
782,Shamla Hills,23.238501,77.407505,3429,4,1,10,fully-furnished,1,54051630.52,54935687.76,premium_residential,True,True,3.34,8.99,2.43,2.9,0.63,2.59,1.23,4.26,3.86,0,1
783,Raisen Road,23.177639,77.433761,1233,3,4,24,semi-furnished,1,15837318.45,15735333.38,premium_residential,False,False,10.32,15.66,9.36,7.13,6.76,4.73,8.48,9.23,3.86,1,0
784,Jahangirabad,23.248638,77.397911,904,2,5,0,unfurnished,1,3431323.49,3509919.31,budget,False,True,2.59,7.54,1.95,3.93,1.92,3.96,0.73,3.67,3.86,0,0
785,Danish Kunj,23.222284,77.448527,2075,4,2,15,semi-furnished,1,22828209.53,22293465.53,commercial,True,False,6.38,13.47,5.56,2.55,4.51,3.75,5.37,8.5,3.86,1,0
786,Jahangirabad,23.255575,77.399484,862,4,7,2,unfurnished,0,3322481.01,3317511.44,budget,True,False,1.87,7.27,1.43,3.99,2.59,4.63,0.89,4.22,3.86,0,0
787,Bairagarh,23.270076,77.33824,3262,2,0,0,unfurnished,1,15150766.15,15275461.4,budget,True,True,7.48,1.93,7.69,10.44,8.06,9.71,7.2,5.02,0.7,0,0
788,Jahangirabad,23.247931,77.392752,2071,4,0,5,semi-furnished,0,12951799.64,12547213.38,budget,True,False,2.97,7.16,2.43,4.43,2.14,4.12,1.26,3.18,3.86,1,0
789,Bittan Market,23.265706,77.433375,3220,4,11,22,semi-furnished,1,35133206.77,36684858.91,commercial,True,False,2.28,10.11,2.22,2.64,4.58,5.94,3.42,7.77,3.86,1,0
790,Indrapuri,23.245134,77.45829,1056,5,15,2,semi-furnished,0,5235359.39,5417248.34,residential,True,True,5.46,13.23,4.95,2.35,5.52,5.71,5.47,9.51,2.46,1,0
791,Hoshangabad Road,23.220572,77.462945,2842,3,11,16,semi-furnished,0,23319364.44,22364029.38,commercial,False,True,7.49,14.83,6.75,3.67,5.99,5.18,6.74,9.99,5.96,1,0
792,Katara Hills,23.201704,77.452233,2498,3,9,4,fully-furnished,0,15070172.64,14922421.81,residential,True,True,8.5,15.11,7.62,4.78,5.87,4.34,7.16,9.45,3.86,0,1
793,Raisen Road,23.175918,77.443038,3009,3,12,17,semi-furnished,1,48465987.33,48903709.2,premium_residential,True,True,10.76,16.42,9.81,7.36,7.37,5.39,9.02,10.08,3.86,1,0
794,Ayodhya Bypass,23.278543,77.470337,1440,2,1,5,fully-furnished,0,7277517.74,7011816.72,developing,True,False,6.14,13.64,6.26,5.39,8.29,9.14,7.42,11.79,0.0,0,1
795,Nehru Nagar,23.237052,77.448747,2640,2,18,1,fully-furnished,1,19763315.52,14716542.2,residential,False,True,5.18,12.69,4.48,1.45,4.4,4.4,4.68,8.45,3.86,0,1
796,Ayodhya Bypass,23.266412,77.467086,2481,2,14,5,unfurnished,0,8250592.87,8307317.82,developing,False,False,5.71,13.47,5.62,4.21,7.26,7.92,6.63,10.96,0.0,0,0
797,Kolar Road,23.177843,77.417834,3355,1,4,1,unfurnished,0,13805536.03,14079733.73,budget,False,False,10.06,14.67,9.1,7.33,6.23,4.22,8.03,8.06,1.23,0,0
798,Bairagarh,23.27134,77.335758,2635,4,10,2,unfurnished,0,10668094.95,10166702.86,budget,True,True,7.74,1.8,7.96,10.72,8.35,10.0,7.49,5.28,0.7,0,0
799,Raisen Road,23.187159,77.442848,1084,3,2,23,semi-furnished,1,12850491.87,13218503.7,premium_residential,True,False,9.57,15.49,8.63,6.12,6.32,4.42,7.91,9.33,3.86,1,0
800,Anand Nagar,23.274809,77.434148,3155,3,3,6,unfurnished,1,12908413.1,12438871.58,budget,False,True,2.44,10.0,2.75,3.64,5.45,6.92,4.1,8.35,3.86,0,0
801,Jahangirabad,23.259173,77.396423,1799,1,16,10,unfurnished,0,4588253.38,4687660.97,budget,False,False,1.84,6.81,1.66,4.44,3.06,5.1,1.39,4.24,3.86,0,0
802,Kolar Road,23.175238,77.422783,2515,3,12,6,unfurnished,0,12027357.9,11782915.67,budget,True,False,10.4,15.2,9.43,7.51,6.62,4.59,8.41,8.61,1.23,0,0
803,Nehru Nagar,23.242892,77.462074,2083,4,1,3,semi-furnished,1,13562325.97,13296411.26,residential,False,False,5.92,13.68,5.4,2.71,5.84,5.9,5.89,9.86,3.86,1,0
804,Raisen Road,23.178994,77.432303,1306,4,0,15,semi-furnished,1,21190437.42,16146400.18,premium_residential,True,True,10.14,15.45,9.18,6.99,6.56,4.53,8.28,9.02,3.86,1,0
805,Hoshangabad Road,23.212339,77.463216,930,3,10,3,fully-furnished,0,9092925.52,8845290.81,commercial,True,True,8.18,15.33,7.39,4.33,6.29,5.19,7.24,10.18,5.96,0,1
806,Misrod,23.166398,77.502521,3051,4,10,8,fully-furnished,0,17278757.8,17731466.63,residential,True,False,14.66,21.58,13.85,10.82,12.33,10.7,13.57,15.77,3.86,0,1
807,Shamla Hills,23.236548,77.420346,3358,1,14,17,fully-furnished,1,45886816.54,44583973.21,premium_residential,True,True,3.66,10.19,2.7,1.67,1.52,2.45,2.12,5.55,3.86,0,1
808,Shahpura,23.202788,77.436708,3135,2,20,1,unfurnished,0,13317683.57,13791599.31,residential,False,True,7.73,13.83,6.79,4.34,4.59,2.85,6.1,7.94,4.74,0,0
809,Kolar Road,23.167231,77.404686,2388,4,3,5,unfurnished,1,15093407.96,14515519.6,budget,True,True,11.24,14.99,10.29,8.86,7.28,5.42,9.1,8.27,1.23,0,0
810,Ayodhya Bypass,23.27116,77.476655,3063,2,9,7,unfurnished,0,10275040.97,10377428.89,developing,True,False,6.69,14.36,6.67,5.3,8.37,8.99,7.72,12.06,0.0,0,0
811,Hoshangabad Road,23.22394,77.466657,3304,3,7,11,semi-furnished,0,32383533.96,24845247.96,commercial,True,False,7.51,14.98,6.82,3.76,6.29,5.61,6.91,10.32,5.96,1,0
812,Katara Hills,23.185412,77.4604,3372,3,6,2,fully-furnished,1,25972185.1,27110748.23,residential,True,False,10.48,16.92,9.59,6.76,7.67,5.93,9.08,10.97,3.86,0,1
813,MP Nagar,23.2376,77.425999,3015,4,14,19,unfurnished,0,26255867.76,26892017.92,commercial,False,False,3.74,10.62,2.82,1.1,2.11,2.8,2.52,6.13,7.37,0,0
814,Hoshangabad Road,23.207054,77.474034,3353,4,5,20,fully-furnished,1,50810834.31,36955711.09,commercial,True,False,9.36,16.58,8.59,5.52,7.53,6.36,8.48,11.39,5.96,0,1
815,Katara Hills,23.196218,77.446252,3008,2,0,0,unfurnished,0,17456045.18,17210655.79,residential,False,True,8.77,15.04,7.85,5.19,5.79,4.06,7.25,9.14,3.86,0,0
816,Danish Kunj,23.224688,77.450266,1741,1,3,7,unfurnished,1,17269249.84,16606412.7,commercial,False,False,6.28,13.48,5.48,2.43,4.62,3.98,5.38,8.64,3.86,0,0
817,Anand Nagar,23.278391,77.442497,3291,3,5,1,unfurnished,1,11906860.84,11834052.3,budget,True,True,3.37,10.8,3.68,4.09,6.26,7.6,5.0,9.28,3.86,0,0
818,Danish Kunj,23.214261,77.450476,2677,2,18,18,fully-furnished,0,22096637.14,23180620.01,commercial,True,False,7.22,14.13,6.37,3.43,5.0,3.88,6.07,8.86,3.86,0,1
819,Bairagarh,23.2615,77.3421,2011,1,13,7,semi-furnished,0,7665012.95,7497986.28,budget,False,True,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,1,0
820,Danish Kunj,23.221942,77.459112,2153,3,9,10,semi-furnished,1,17413637.71,17719210.33,commercial,False,False,7.11,14.42,6.35,3.27,5.57,4.81,6.32,9.58,3.86,1,0
821,Bawadia Kalan,23.203429,77.452785,2516,2,1,7,fully-furnished,1,31752365.43,31477384.64,premium_residential,True,True,8.36,15.04,7.49,4.62,5.8,4.33,7.06,9.43,3.86,0,1
822,Govindpura,23.271204,77.472403,1954,3,16,5,semi-furnished,0,16082319.84,11651103.38,residential,False,False,6.26,13.93,6.25,4.96,8.0,8.68,7.31,11.66,3.86,1,0
823,Bittan Market,23.258981,77.430617,2980,3,5,21,unfurnished,0,42112120.36,30952210.32,commercial,True,True,2.24,10.05,1.85,1.95,3.82,5.15,2.83,7.19,3.86,0,0
824,Arera Colony,23.223416,77.428158,2333,3,20,18,fully-furnished,0,32297608.09,32512894.17,premium_residential,True,True,5.28,11.69,4.34,2.19,2.5,1.81,3.73,6.42,10.0,0,1
825,Danish Kunj,23.211579,77.44633,3381,3,11,20,semi-furnished,0,30408731.65,29933912.42,commercial,False,False,7.25,13.96,6.37,3.54,4.76,3.48,5.95,8.52,3.86,1,0
826,Ayodhya Bypass,23.263467,77.459352,3340,4,18,3,fully-furnished,0,13571977.16,13649958.68,developing,True,False,4.95,12.76,4.8,3.4,6.42,7.14,5.78,10.11,0.0,0,1
827,Jahangirabad,23.253298,77.397819,1390,1,17,2,unfurnished,0,4448164.88,4571791.93,budget,True,True,2.18,7.25,1.68,4.06,2.4,4.44,0.85,3.94,3.86,0,0
828,Piplani,23.201126,77.485443,3196,1,3,2,fully-furnished,1,20774745.1,14993750.66,budget,False,False,10.64,17.92,9.9,6.82,8.86,7.63,9.82,12.69,3.86,0,1
829,Hoshangabad Road,23.207412,77.459569,3365,1,6,17,fully-furnished,0,35613148.12,36286087.78,commercial,True,False,8.38,15.33,7.54,4.55,6.17,4.89,7.27,9.96,5.96,0,1
830,Indrapuri,23.257535,77.461389,3243,3,14,6,semi-furnished,1,19116765.9,18907567.38,residential,False,True,5.27,13.11,5.0,3.15,6.29,6.82,5.84,10.11,2.46,1,0
831,Bittan Market,23.263455,77.432615,1758,2,13,17,semi-furnished,0,11782821.97,11479742.28,commercial,False,False,2.25,10.1,2.09,2.4,4.34,5.68,3.23,7.58,3.86,1,0
832,Indrapuri,23.238629,77.463949,1433,3,9,5,semi-furnished,0,6683779.13,6886429.65,residential,True,False,6.32,14.03,5.76,2.93,5.96,5.84,6.15,10.01,2.46,1,0
833,Kolar Road,23.170756,77.40948,1694,5,19,4,unfurnished,0,7998718.27,5969462.1,budget,True,False,10.83,14.89,9.88,8.33,6.9,4.98,8.72,8.18,1.23,0,0
834,Shahpura,23.188866,77.438301,2360,5,20,1,fully-furnished,0,11556151.66,11098809.19,residential,True,False,9.24,15.03,8.29,5.89,5.9,3.96,7.52,8.84,4.74,0,1
835,Ayodhya Bypass,23.263081,77.461172,974,4,11,7,unfurnished,0,4476847.06,4319315.59,developing,True,False,5.14,12.95,4.98,3.51,6.56,7.24,5.94,10.27,0.0,0,0
836,Jahangirabad,23.258541,77.394318,1156,1,8,1,unfurnished,0,3302390.31,3337913.11,budget,False,False,2.06,6.65,1.88,4.6,3.07,5.11,1.49,4.04,3.86,0,0
837,DB City Road,23.235273,77.431806,1529,4,8,3,semi-furnished,1,13906056.0,13301553.05,commercial,True,True,4.24,11.26,3.36,0.84,2.65,2.93,3.16,6.71,3.86,1,0
838,MP Nagar,23.231132,77.4317,1743,4,19,22,semi-furnished,0,19813004.82,19833709.42,commercial,False,False,4.64,11.49,3.74,1.27,2.64,2.6,3.4,6.7,7.37,1,0
839,Bairagarh,23.2615,77.3421,1353,2,10,3,unfurnished,0,6275646.78,4530122.0,budget,True,True,7.12,2.92,7.22,9.81,7.26,8.83,6.57,4.02,0.7,0,0
840,Arera Colony,23.236919,77.429933,1880,3,4,17,fully-furnished,1,23957725.41,24528391.41,premium_residential,True,False,3.98,11.0,3.1,0.81,2.49,2.95,2.9,6.53,10.0,0,1
841,Katara Hills,23.195336,77.444975,3278,2,14,1,unfurnished,0,20159051.34,20952874.95,residential,True,True,8.81,15.01,7.88,5.26,5.77,4.0,7.25,9.06,3.86,0,0
842,Arera Colony,23.237825,77.42345,3287,2,1,15,fully-furnished,1,43994838.58,45895642.04,premium_residential,False,False,3.62,10.38,2.69,1.33,1.86,2.7,2.28,5.87,10.0,0,1
843,Jahangirabad,23.249274,77.397734,2035,3,17,2,unfurnished,1,6956509.22,7038449.97,budget,True,False,2.54,7.49,1.92,3.96,1.99,4.03,0.74,3.69,3.86,0,0
844,Shamla Hills,23.235795,77.420377,854,3,4,17,unfurnished,1,11255815.36,11486545.25,premium_residential,True,False,3.74,10.24,2.79,1.7,1.5,2.37,2.18,5.54,3.86,0,0
845,Ayodhya Bypass,23.278527,77.469336,1226,4,6,5,fully-furnished,1,6774557.68,5054421.52,developing,True,False,6.04,13.53,6.16,5.32,8.21,9.07,7.33,11.69,0.0,0,1
846,Piplani,23.218691,77.484354,3028,2,10,10,unfurnished,0,15191656.4,10974877.79,budget,True,False,9.29,16.86,8.65,5.62,8.17,7.35,8.8,12.19,3.86,0,0
847,Piplani,23.216825,77.486651,1804,3,20,1,semi-furnished,1,5635129.73,5545424.09,budget,True,True,9.6,17.16,8.95,5.92,8.45,7.58,9.1,12.45,3.86,1,0
848,Nehru Nagar,23.236305,77.444085,1956,3,5,4,semi-furnished,0,10710975.8,10725534.82,residential,True,True,4.9,12.3,4.15,1.07,3.91,3.96,4.25,7.97,3.86,1,0
849,Hoshangabad Road,23.216107,77.459594,2873,3,10,8,fully-furnished,1,30760549.45,30255683.04,commercial,True,False,7.62,14.79,6.83,3.78,5.8,4.81,6.69,9.73,5.96,0,1
850,MP Nagar,23.236391,77.435253,2343,2,18,10,unfurnished,0,21581146.43,16398617.98,commercial,True,True,4.32,11.5,3.49,0.62,3.02,3.27,3.41,7.07,7.37,0,0
851,Kolar Road,23.182902,77.418832,2003,4,18,6,fully-furnished,0,10622091.36,10701537.85,budget,True,True,9.51,14.27,8.55,6.77,5.7,3.68,7.5,7.72,1.23,0,1
